date,sector,region,volatility,market_risk,liquidity,index_value,change_pct
2025-04-05,Banking,North America,0.1924830795761038,0.24279825420412426,0.7498520580343053,840.2886817182648,0.5718408144031537
2025-04-04,Banking,North America,0.18094808833985981,0.28699706588018054,0.7227190480323629,1041.3429152459044,1.1355241736649884
2025-04-03,Banking,North America,0.16251280278190033,0.21313178689395815,0.7328375388605344,1289.3893512649206,-0.4863936199044332
2025-04-02,Banking,North America,0.16798932055562119,0.23409712717175432,0.7355658024005507,1059.3079220160814,-2.2075039249592114
2025-04-01,Banking,North America,0.18231830153148046,0.263858334749119,0.7682298532130302,800.2546426193289,1.6748699930967765
2025-03-31,Banking,North America,0.1869181294157049,0.2192916273776152,0.7425854301806867,1042.5670505351845,2.050051454198436
2025-03-30,Banking,North America,0.1745913041040802,0.23875568596931793,0.7237998253358194,1231.3006306106877,-0.8896202050485815
2025-03-29,Banking,North America,0.17576463271411719,0.24913089192821436,0.7756248289451072,1083.9801141897474,1.8203638097089136
2025-03-28,Banking,North America,0.1822991424754093,0.23969326891041776,0.7468393661207944,1083.4411924696972,1.3694979441474748
2025-03-27,Banking,North America,0.16975472450848994,0.30065764634307474,0.7444265830929292,1455.0718041289751,2.1011379003623265
2025-03-26,Banking,North America,0.16782394450010832,0.26141978789290377,0.7410601118019289,1490.5653638130902,-0.19454885843066005
2025-03-25,Banking,North America,0.1687472682331998,0.25772454958229774,0.7271862466799685,1201.164685317166,1.3082806312334778
2025-04-23,Banking,Europe,0.17636434368472484,0.6928843452690243,0.5955357060199125,1072.6733466452347,-0.24192334072429844
2025-04-22,Banking,Europe,0.1884942528779965,0.6362361237500731,0.5961311545087147,1186.44274691981,-0.07727817342601107
2025-04-21,Banking,Europe,0.1858556787834704,0.7212451770023509,0.5710290395639285,1169.2687209242226,1.2378309707373072
2025-04-20,Banking,Europe,0.18541942565621494,0.6639031773831239,0.6063111825513686,1298.8234213680994,-1.7838435860860051
2025-04-19,Banking,Europe,0.20318691232223746,0.7020222875571392,0.5611153601483103,1191.3381128165825,1.5748320255891581
2025-04-18,Banking,Europe,0.17363259363747463,0.6986367418088326,0.5624750562437469,855.2838302796378,1.611151880392999
2025-04-17,Banking,Europe,0.2031481413067398,0.6742836109833056,0.5782820677970137,1011.5670688761869,-1.7484113186717412
2025-04-16,Banking,Europe,0.16599553002260806,0.7203256132019407,0.5651718892043878,1157.6637890311154,-0.5551971363263739
2025-04-15,Banking,Europe,0.18686418307410968,0.687244617847727,0.5693276975851121,1140.5508450051104,-2.2203942434469672
2025-04-14,Banking,Europe,0.17513920320044143,0.6409791337125047,0.6117729034951462,914.3321673036706,1.8500726500476308
2025-04-13,Banking,Europe,0.18858137802248928,0.6635875139353206,0.6013170146292148,815.6153030044258,-0.8414269961782108
2025-04-12,Banking,Europe,0.17781295681614784,0.6494247535355281,0.5719871374315968,1276.605593264148,2.271932321809051
2025-04-11,Banking,Europe,0.19622916706909418,0.6413568103430315,0.5921753712522868,1249.0966204250074,2.5046982625957614
2025-04-10,Banking,Europe,0.18895465902063707,0.716622536740039,0.570702206789898,1188.4859919858234,-0.10666498887567322
2025-04-09,Banking,Europe,0.18022314700417935,0.6976073754153606,0.5818493961593475,1177.7071070389236,0.018766338501914337
2025-04-08,Banking,Europe,0.20335305516292196,0.6359693783013411,0.6039296359463636,1013.1994284608224,1.3494050482502526
2025-04-07,Banking,Europe,0.1794834998659864,0.7049830371906018,0.5876642797308949,1015.8803570290569,-0.4673725351375353
2025-04-06,Banking,Europe,0.18727703531853113,0.6836922323224728,0.5698008402315762,1042.8393383702232,-2.0165895566020584
2025-04-05,Banking,Europe,0.19333569033700532,0.6431217856962862,0.6109082683466519,1098.9567696944137,0.6050980751210915
2025-04-04,Banking,Europe,0.17925302243040653,0.6827281109491723,0.6158274580199588,897.1986516587003,1.6299634288224434
2025-04-03,Banking,Europe,0.19048726752731093,0.6639283128655779,0.619028324139959,1354.6017576403751,-2.077103956241581
2025-04-02,Banking,Europe,0.18222102363101791,0.6945330340097444,0.6161437633700947,1390.1230275806456,2.7391039583031294
2025-04-01,Banking,Europe,0.17537908427889531,0.707450836861391,0.5771171481858169,1019.2671944455114,1.0239891635138143
2025-03-31,Banking,Europe,0.17249138481027596,0.6617844460719431,0.6205811316840758,1396.252757940239,1.1318641621043488
2025-03-30,Banking,Europe,0.17006095882842157,0.7009058286258503,0.5901215689955657,1239.1752781875105,0.4872218206946375
2025-03-29,Banking,Europe,0.1768462374944119,0.645120866680969,0.5681849333564021,1419.9878922407452,-1.7076154661516025
2025-03-28,Banking,Europe,0.1792215472251737,0.6420171993712511,0.6104786152625661,1149.4897469313362,-1.2999013025901132
2025-03-27,Banking,Europe,0.1714424878273552,0.6880426336237818,0.6081759480801793,1389.4696694626728,2.3347833356604752
2025-03-26,Banking,Europe,0.16698304701265876,0.6824201733873497,0.5687200459207715,826.1085551847249,-0.0951654731503142
2025-03-25,Banking,Europe,0.19911866675468004,0.7047225873969573,0.6191167003065368,1468.5362051286124,2.5143404455239047
2025-04-23,Banking,Asia,0.1658851049432029,0.7443683032220427,0.38048257507577876,1063.2121887403268,-0.09839130917321004
2025-04-22,Banking,Asia,0.1765792686331873,0.6550754255625415,0.3517644871680314,1193.1922276476444,0.6258546009996904
2025-04-21,Banking,Asia,0.16897932496253715,0.6829952917102706,0.38294028638111444,1425.213302042483,2.952145319390807
2025-04-20,Banking,Asia,0.16455468598847112,0.6873314829363409,0.35484422965270435,1343.707715098593,0.7258011850873909
2025-04-19,Banking,Asia,0.17356225512133291,0.6571236900065025,0.36368420704839355,805.261940894657,2.335185034100613
2025-04-18,Banking,Asia,0.16675295118041164,0.7338346983790874,0.3657034477647066,1027.5481489117406,-1.152251903247876
2025-04-17,Banking,Asia,0.1789724943976956,0.6944174351686409,0.38952656651707623,820.3240107479945,-0.4624381880074422
2025-04-16,Banking,Asia,0.16058708227987112,0.7500016591252001,0.4013938451650466,1211.7326352679802,0.11460110773193888
2025-04-15,Banking,Asia,0.1770982795311114,0.7395482891043907,0.3751136601056613,972.4108838422962,0.3909777856097838
2025-04-14,Banking,Asia,0.18669659174928108,0.685520264893726,0.3697275363183069,1424.7536705427601,2.146568101397137
2025-04-13,Banking,Asia,0.19866654241079734,0.6747642744552452,0.3956690713665595,1076.0088979594966,2.21857622618509
2025-04-12,Banking,Asia,0.19946363346486953,0.6795710527748575,0.3830362347178269,858.3094583272324,2.490081536798548
2025-04-11,Banking,Asia,0.17183801092468412,0.6920365512008936,0.34997908277605577,1170.551882239414,0.46788795592877097
2025-04-10,Banking,Asia,0.1898845443799291,0.6608092695748878,0.38771043187131393,1061.679944921852,2.2279704956953177
2025-04-09,Banking,Asia,0.17766772344134257,0.7241009469126408,0.39262492489603595,1323.9003936992308,1.2764326950864318
2025-04-08,Banking,Asia,0.18147928293131754,0.7196370671183365,0.3673966177332724,1180.5080440970628,-1.7067338136177383
2025-04-07,Banking,Asia,0.17435317002246511,0.7495910345263305,0.3930852104138929,922.9306097910219,-2.5509454427962015
2025-04-06,Banking,Asia,0.19578330282904066,0.7195743410337413,0.3494579416601341,1380.3971913591197,-2.3527066433286796
2025-04-05,Banking,Asia,0.19393947590919125,0.6757038808045885,0.3845047176891122,822.7087577204097,-1.3594369125645611
2025-04-04,Banking,Asia,0.1855730611860467,0.7303672569021951,0.3560755989234991,1148.917440159743,-2.8037202841322775
2025-04-03,Banking,Asia,0.16018499705945358,0.7479072759225863,0.38521322152982596,1023.4645457860349,1.5389354303541802
2025-04-02,Banking,Asia,0.16497948178459698,0.6847637018896672,0.3671894379840336,1464.74906966752,-2.705312939327479
2025-04-01,Banking,Asia,0.17834437115436466,0.7262884525141216,0.39088265280659534,1007.7900640269769,0.5889573817175013
2025-03-31,Banking,Asia,0.19521328275851307,0.7227342670251343,0.4059606136931295,1189.0700978339046,0.9710764966006775
2025-03-30,Banking,Asia,0.19081695061457807,0.7169121802953894,0.3831459064067766,1239.7415922558052,1.9262466953187563
2025-03-29,Banking,Asia,0.19120111041198362,0.7393838858055362,0.38546789643398854,1420.0447663358404,2.3533917158255324
2025-03-28,Banking,Asia,0.1992926294871207,0.6923944554192284,0.4036821868728879,843.7728890087437,2.185875076616079
2025-03-27,Banking,Asia,0.1970060587033426,0.6890132376115347,0.35307251801304285,1039.5429973683006,2.808302661361866
2025-03-26,Banking,Asia,0.17624013579281053,0.7249885431676933,0.37395390317648447,867.2105605537334,-0.04382053068602687
2025-03-25,Banking,Asia,0.17969820527379965,0.7101093891683735,0.38162830430950595,1268.5541942302007,1.8741678550460996
2025-04-23,Banking,Latin America,0.1799080650920766,0.30719283626028077,0.7478161930204199,1448.0970577787075,0.8375594773076434
2025-04-22,Banking,Latin America,0.1967728232642162,0.275247227909021,0.7407529116309747,1399.4045254838584,-1.4944540701714015
2025-04-21,Banking,Latin America,0.1945261396859011,0.31912176258676095,0.7385598082880452,1355.364671189501,-1.3149129134588227
2025-04-20,Banking,Latin America,0.1966790568307702,0.31076974661815543,0.7386779316506432,1284.258208668236,1.2730602111034894
2025-04-19,Banking,Latin America,0.1935666326026632,0.2980334040173575,0.7285494463748884,900.037056709361,1.6461234598066818
2025-04-18,Banking,Latin America,0.17964906755836252,0.2728854075466093,0.744203905092351,859.8352690973031,-2.773831097454181
2025-04-17,Banking,Latin America,0.17708276529526396,0.3044879884148089,0.780832320756507,904.9833627851864,1.058270467992938
2025-04-16,Banking,Latin America,0.20085202293246462,0.3082363228989852,0.770508461360758,1119.7943154429345,1.416003153156499
2025-04-15,Banking,Latin America,0.18964807625710958,0.32705533275111726,0.7718055087506215,1233.5870015029986,-2.1446314457097886
2025-04-14,Banking,Latin America,0.2054905654607486,0.3341223889849383,0.7558446473240172,1194.337354668195,0.13799148195717859
2025-04-13,Banking,Latin America,0.20560738389114475,0.3311183700649192,0.7475860853225468,970.0618319679686,1.8366410135793139
2025-04-12,Banking,Latin America,0.21323480914324028,0.2797959521553548,0.7221515720852266,859.5073605310781,2.558572205393032
2025-04-11,Banking,Latin America,0.20243654324050242,0.28688837577363546,0.730654596064098,1121.42127277034,1.2761042247538112
2025-04-10,Banking,Latin America,0.21458613316919872,0.3205953277229741,0.7716787257521726,1141.2409071184345,2.7117499344819933
2025-04-09,Banking,Latin America,0.18755125827856717,0.3014651312591559,0.7485710604729809,965.2284621573526,-1.7397872088728714
2025-04-08,Banking,Latin America,0.1944000061782573,0.25510142420034004,0.722124267003902,1174.6571258623883,2.084933544706585
2025-04-07,Banking,Latin America,0.20868874479531563,0.26114927375723707,0.7259451954164543,837.6951311876961,-1.1360705634101498
2025-04-06,Banking,Latin America,0.20029037479751274,0.30859374580035376,0.7749920363275644,1344.3351703034705,1.6325799257500977
2025-04-05,Banking,Latin America,0.20443496215275042,0.280290289036933,0.7752818900800181,1430.3418570451827,1.8897835573686077
2025-04-04,Banking,Latin America,0.21512522259176264,0.31592570166826883,0.7587757655237887,1287.4823797795602,-1.8560864198451235
2025-04-03,Banking,Latin America,0.17969748920496142,0.26710294461591566,0.7352521541363898,1016.7750133253759,-0.7488127749039815
2025-04-02,Banking,Latin America,0.20708868189305585,0.2853908716705695,0.7782201894160026,1454.2000090874717,2.9046291582787376
2025-04-01,Banking,Latin America,0.19084671927355107,0.3314699758252251,0.7720064194872805,1278.6994473419804,-0.02012053779065459
2025-03-31,Banking,Latin America,0.19401538065347285,0.3108834283493921,0.7445240599602985,805.7466140081165,1.4716558184902668
2025-03-30,Banking,Latin America,0.1802244194842914,0.346550877305977,0.7545150860975813,1442.7353330098026,0.9515984249559
2025-03-29,Banking,Latin America,0.21102013273891018,0.31958726083694733,0.7456241618684358,847.1204501044465,-2.4154126412756964
2025-03-28,Banking,Latin America,0.1843479666835656,0.344932913767732,0.7558199858952974,1248.856423826385,-1.7945764920937253
2025-03-27,Banking,Latin America,0.17954554320538893,0.29876826398435075,0.7734986978291328,1399.534462547998,-0.9183882910748151
2025-03-26,Banking,Latin America,0.19591531374467075,0.25143601825228773,0.7286806745844437,1070.602183504335,2.717568929254325
2025-03-25,Banking,Latin America,0.1848717718803398,0.3221367946407451,0.777763573043903,1120.1446521031446,2.7316569538567705
2025-04-23,Banking,Middle East,0.1548835764410336,0.5116478254575537,0.3899455812071721,1467.6232891205314,1.462306717575533
2025-04-22,Banking,Middle East,0.16293642168401773,0.5222366374908171,0.44161401038290354,1498.117943262609,-0.9084820791890067
2025-04-21,Banking,Middle East,0.15789552368614237,0.5181226660776965,0.4072469090609952,1468.9207868802287,1.4960284906849557
2025-04-20,Banking,Middle East,0.14674643783693297,0.5055369046067946,0.38736816407410946,1264.8525977408358,2.4018181662436326
2025-04-19,Banking,Middle East,0.15679233264680692,0.5065208528292977,0.43292979587059066,1318.1249160031734,-1.896431331026245
2025-04-18,Banking,Middle East,0.1440238554853921,0.48611332009238517,0.3819811186882206,1037.6153296864557,-1.9226429106543126
2025-04-17,Banking,Middle East,0.17854766295589036,0.47891722776213624,0.38985312335167366,984.275998772489,2.6258806200885214
2025-04-16,Banking,Middle East,0.16126501106244695,0.48544766505952547,0.40698960643351567,1230.5651177609611,1.1764120847925916
2025-04-15,Banking,Middle East,0.17180845846705362,0.4565261069874916,0.43556525295952,1330.6966944290025,0.20329229853474073
2025-04-14,Banking,Middle East,0.16158047451364493,0.4475701667858825,0.43775705814878,1125.0940263571567,2.972851032979329
2025-04-13,Banking,Middle East,0.14210509055427595,0.49414284005989534,0.4123665029213776,1427.9263445524057,-0.36469755932266024
2025-04-12,Banking,Middle East,0.16230878406610422,0.5145185526539816,0.427053344905642,1170.9313009018706,1.2511023165734212
2025-04-11,Banking,Middle East,0.15327065536567946,0.49153619603948945,0.3846288980719572,1324.9420966208957,-0.07287204046159701
2025-04-10,Banking,Middle East,0.15604826511250086,0.4841890799844673,0.38470303993078553,892.196965477171,-2.1278953065111312
2025-04-09,Banking,Middle East,0.15642379838408266,0.5270897516218425,0.43573640646262446,1418.2263839607263,0.778432147899685
2025-04-08,Banking,Middle East,0.15026455294383378,0.5047693374007034,0.4328731369389752,862.0461213033464,0.657547233130428
2025-04-07,Banking,Middle East,0.151449814714656,0.4719798811260992,0.4036249967040543,1124.2729781011108,1.4716254764037302
2025-04-06,Banking,Middle East,0.17610073722549108,0.519422194929729,0.4402861573753348,1010.3734124027258,1.8421196906643171
2025-04-05,Banking,Middle East,0.17684464915953005,0.4410038343846515,0.3996295103493367,900.9231900954742,1.553238284602756
2025-04-04,Banking,Middle East,0.14440123023903456,0.5055101647562231,0.4146736820496303,1440.888586596778,2.6902378473790955
2025-04-03,Banking,Middle East,0.14538685201997412,0.5378372991530351,0.4143128620664296,1274.0756716271014,1.2387120380722285
2025-04-02,Banking,Middle East,0.14337297612754601,0.5349728232391385,0.38282666501976986,1013.0495895765864,-0.9449565933555588
2025-04-01,Banking,Middle East,0.17842256080608543,0.4786339381423603,0.4252251721969808,1377.1482168421417,-2.484576441470756
2025-03-31,Banking,Middle East,0.1437289191334622,0.5378142469016203,0.42416025104309507,1097.0689970343772,1.294414971803632
2025-03-30,Banking,Middle East,0.14870769226442568,0.4773437962437278,0.4395943207632503,942.292727379165,-2.1097820316038662
2025-03-29,Banking,Middle East,0.15250857714759855,0.47369994820540473,0.41142292658739066,995.706388671667,-0.8763640073720396
2025-03-28,Banking,Middle East,0.16605994546725314,0.5134798501094905,0.4363132848796734,1287.2720749677894,1.4442688838413353
2025-03-27,Banking,Middle East,0.16982302924596562,0.5379206618773078,0.3944137314126001,1329.6038138231377,-2.7642322243047466
2025-03-26,Banking,Middle East,0.1481705748293857,0.4475899356677247,0.42596915001668045,1254.2275056661342,-1.8988615070161157
2025-03-25,Banking,Middle East,0.17969639555329228,0.5360421841844335,0.427462636399514,1004.8542623942078,-1.7222436949307585
2025-04-23,Banking,Africa,0.1375263964916752,0.5338276559225995,0.7809729653190066,980.3113445592338,-1.5324975379759964
2025-04-22,Banking,Africa,0.13456135155539375,0.5487141327078285,0.7894253287386064,1060.9801929414775,-0.21802800275279033
2025-04-21,Banking,Africa,0.1319147707731265,0.5074391861150043,0.7872295579554867,840.491730372342,-2.661640021022344
2025-04-20,Banking,Africa,0.14517495060234198,0.5386643138158859,0.7987724499066431,1018.9104722964137,-0.5681831011258414
2025-04-19,Banking,Africa,0.12335377526174149,0.4956359814238883,0.7900607653123046,1394.9002878771853,-1.406344571899493
2025-04-18,Banking,Africa,0.13567878023813043,0.48725359767509036,0.7767885174040072,1025.3724427055784,1.2012735143896265
2025-04-17,Banking,Africa,0.1443484889036898,0.5410677830052193,0.7689012352433802,1358.6689119186876,-0.8268813197758655
2025-04-16,Banking,Africa,0.15552090461348772,0.5046355116126824,0.8256170526706759,1138.7486799494604,0.2206009306262824
2025-04-15,Banking,Africa,0.16130098363948212,0.5047718161872327,0.7767866535460608,1149.6012818301606,2.0802682781188526
2025-04-14,Banking,Africa,0.1550036314599101,0.5229332446717332,0.823109351721742,1018.2300037940753,2.3554011451838077
2025-04-13,Banking,Africa,0.1259872949760052,0.547362822529773,0.8122357693109888,1493.3138036851828,1.450673661334421
2025-04-12,Banking,Africa,0.15359083976444093,0.5373988493161083,0.7707141596406734,1275.3012560515895,-0.599232531003099
2025-04-11,Banking,Africa,0.14263350103264372,0.5467349007566853,0.8035064555423272,1299.6956755819538,-2.3749264132631946
2025-04-10,Banking,Africa,0.1435679437924372,0.5034683810584456,0.809159170759406,1469.8003803504162,-0.1203686340945791
2025-04-09,Banking,Africa,0.13012147551922693,0.5159704612276772,0.8138346045809021,913.912826706779,2.5071963877072676
2025-04-08,Banking,Africa,0.13863608027557092,0.5260380271836825,0.809387661590787,1226.1132666240308,2.154675331784194
2025-04-07,Banking,Africa,0.1281342067967028,0.5052091830753189,0.7985948825670445,887.9096524560968,-0.3797812708850188
2025-04-06,Banking,Africa,0.13987862162986578,0.5337660233306624,0.7745778028265558,908.6482158634584,-1.2259204141936184
2025-04-05,Banking,Africa,0.1561619564052442,0.5142938895014368,0.8003234735570541,887.5131490682937,-2.0265553360009267
2025-04-04,Banking,Africa,0.1418608556147572,0.5104639973261581,0.8175838052364763,1120.5936266835083,0.8456340753306737
2025-04-03,Banking,Africa,0.14807213725975923,0.5324574907032094,0.7956881508228718,1417.6432598025135,0.2482063652562374
2025-04-02,Banking,Africa,0.13863223696193946,0.5447360218452683,0.7814369994716112,1496.3489999849985,-0.22071204711797554
2025-04-01,Banking,Africa,0.12455041323588986,0.5150480550708416,0.7924390389159489,825.5361923092896,-1.0457718117263182
2025-03-31,Banking,Africa,0.12850817721966065,0.5137492797307532,0.8058021965204403,1278.0128323679035,1.665986641152342
2025-03-30,Banking,Africa,0.142326085773406,0.5389230111984529,0.8231995739082419,1470.0884099652428,2.688445232736562
2025-03-29,Banking,Africa,0.14621132724716862,0.5394908634584179,0.7880985555009119,1296.3395907865151,-0.6411891711189597
2025-03-28,Banking,Africa,0.1542047418090107,0.49628714540484253,0.7902954990895551,909.3641341796523,2.3534676196326405
2025-03-27,Banking,Africa,0.13298455431231476,0.5173952087903788,0.8182853683420044,1082.274416731882,-0.6017876021583191
2025-03-26,Banking,Africa,0.14986544848261563,0.5636615253135642,0.7948177209823383,1493.5192221294733,-2.6537670824087147
2025-03-25,Banking,Africa,0.1506271099464466,0.533118589238497,0.8214322289341915,1006.914661353014,-1.8409165715320956
2025-04-23,Banking,Oceania,0.12055104688387389,0.3746880966218129,0.4817678558495454,1184.280249810012,2.6477617739637678
2025-04-22,Banking,Oceania,0.15029490757119993,0.397621245155132,0.47745025494266735,1301.9880900059484,-1.7059834474130782
2025-04-21,Banking,Oceania,0.14297699241791517,0.3983626898674043,0.5239936769218572,1268.9943154710147,2.623022888669487
2025-04-20,Banking,Oceania,0.12492083006678066,0.3859719761208471,0.4938950472373806,1307.1456917817295,-1.4566640735234018
2025-04-19,Banking,Oceania,0.11900695281334144,0.43433773669016806,0.5261041027302225,1215.9579915360712,-2.3595927960697205
2025-04-18,Banking,Oceania,0.11857074834927184,0.40368833425594053,0.5162824067249573,931.4480026904697,-0.1254469386094499
2025-04-17,Banking,Oceania,0.1478719789468239,0.3473143865031961,0.517560350638341,1436.5632571089666,-0.36957105915749144
2025-04-16,Banking,Oceania,0.12614967986762562,0.38025296069362774,0.4934453599937986,946.5503487042097,-1.0730362638120603
2025-04-15,Banking,Oceania,0.1352837166261323,0.43040869920154,0.5178308104612899,1165.7475612084977,-2.3011109570402306
2025-04-14,Banking,Oceania,0.13601898791881717,0.3985371846485741,0.4924519715191024,1017.2031192323301,-1.4017744847432048
2025-04-13,Banking,Oceania,0.12661148098181765,0.4330353299883316,0.5196705147420225,1464.4431042088809,2.367300695984241
2025-04-12,Banking,Oceania,0.11855291347365707,0.36202363164642315,0.4911307686773229,860.651318831086,2.5494784724860207
2025-04-11,Banking,Oceania,0.11794330654486485,0.34775336292073167,0.48186948833599796,1204.5299210909752,-2.0887706627606972
2025-04-10,Banking,Oceania,0.1500295451554154,0.35526090443303604,0.5041830754738388,1063.2510433502844,0.00507186092395262
2025-04-09,Banking,Oceania,0.1440200943531201,0.3584516207402393,0.47812438102571825,1083.382042228364,0.4300425147474485
2025-04-08,Banking,Oceania,0.1306828399183562,0.40825797310095124,0.5037603530496494,1307.5944656792012,-2.2541249655527302
2025-04-07,Banking,Oceania,0.13690123221842332,0.3874431023623086,0.4972563607663546,1337.7228587070686,-0.9948698597060295
2025-04-06,Banking,Oceania,0.1538379414523514,0.3630473211103153,0.4915827001598133,1114.6568494624294,-2.3285861956573974
2025-04-05,Banking,Oceania,0.1295395135230245,0.34774422399291893,0.5203726457273992,857.0917660251058,-0.10092174354025119
2025-04-04,Banking,Oceania,0.13127480298118638,0.36543310047910443,0.5138504701041573,1038.4903434338735,-2.9924028406940018
2025-04-03,Banking,Oceania,0.15646477375885742,0.43322072444063603,0.5089827428909616,1059.3288847432482,-2.530150907685217
2025-04-02,Banking,Oceania,0.1421661062374789,0.35800932033231775,0.49515503710670306,875.2932880121841,1.6149877501730936
2025-04-01,Banking,Oceania,0.15366161296300668,0.4065473299083018,0.4767529449174502,1067.2115830690032,2.180671355495843
2025-03-31,Banking,Oceania,0.1226481746232935,0.3499163691810836,0.506815972071019,1430.9210734251892,2.1020865500647794
2025-03-30,Banking,Oceania,0.1458995339635493,0.3416312939622579,0.49834834504966063,1084.6921058696196,-0.9851904672326905
2025-03-29,Banking,Oceania,0.12385571305426558,0.43821287867565967,0.5105310696049022,1150.0574118538434,-2.1389128446835364
2025-03-28,Banking,Oceania,0.1439007186552429,0.41882837604895923,0.5048131653599724,1320.8185727887203,-1.8200383603990753
2025-03-27,Banking,Oceania,0.12374198096878108,0.41339290340308454,0.48418015232676603,1079.9456264426103,1.8964061357837885
2025-03-26,Banking,Oceania,0.14293082478031974,0.4267448547160364,0.4864012514899961,852.1904278615009,1.5729092205452622
2025-03-25,Banking,Oceania,0.12406064770680741,0.4356689780410915,0.48415205958032786,881.872595378556,-2.468505943591529
2025-04-23,Insurance,North America,0.045139582075799045,0.6553702601993823,0.42540697659035565,1402.7066831500515,0.8380664906604358
2025-04-22,Insurance,North America,0.08226037061871647,0.7189536967631711,0.3698160590622946,1007.1006299223327,1.4936760158602302
2025-04-21,Insurance,North America,0.04654111640421694,0.6968391043199145,0.4163109618593107,1300.4054732796899,0.5534064119937296
2025-04-20,Insurance,North America,0.055280547083182516,0.6982631181757706,0.418217826004834,1178.570508244453,-0.25249779291313423
2025-04-19,Insurance,North America,0.06011058243374311,0.6500853135392429,0.3916428239913305,1304.5981879712797,2.5302145104088964
2025-04-18,Insurance,North America,0.08424049441911635,0.7344318742253337,0.37777229543710483,1376.7675055481272,-0.4929211966400704
2025-04-17,Insurance,North America,0.047235759580978226,0.644844615108898,0.4242645851339938,996.3094351836753,2.090039086707166
2025-04-16,Insurance,North America,0.08093672866387919,0.6455821112920426,0.4123173403997904,1421.027633256564,1.4936674623441295
2025-04-15,Insurance,North America,0.052677205630390994,0.652505412001306,0.3825067710578088,1197.37376945404,-0.7721453056919723
2025-04-14,Insurance,North America,0.053667692097204414,0.7136933757072874,0.384739906976157,987.9456602362129,-2.5109467909372913
2025-04-13,Insurance,North America,0.06954877033189494,0.6637077158479022,0.3740848450048025,994.6452589727259,-1.8862598226408205
2025-04-12,Insurance,North America,0.054993357502984654,0.6483944904600545,0.3716776267443378,1113.0705072880396,-2.118695639382745
2025-04-11,Insurance,North America,0.046097663610433534,0.7258152157533316,0.4129698444246783,1243.9839078551172,-0.24498930072303926
2025-04-10,Insurance,North America,0.05695581875767849,0.7222924462072056,0.42413695740617696,1156.86194592067,0.8668499196537587
2025-04-09,Insurance,North America,0.06443758438786934,0.6548839467161034,0.41250522549746593,958.4236465631043,-2.5380085932604515
2025-04-08,Insurance,North America,0.0768313397226748,0.7365381605410406,0.37498703455047,1020.0826755119749,2.4757393407743757
2025-04-07,Insurance,North America,0.07393331239482859,0.7245569761763359,0.40752090478096475,1386.8733852599053,-2.6585503572051987
2025-04-06,Insurance,North America,0.06475380805570868,0.6935959746237974,0.4068227849221337,931.8738397696852,-1.8169561591347663
2025-04-05,Insurance,North America,0.06623561142235976,0.7035332694745726,0.37951636409756334,1453.9930058440218,0.7353388332912862
2025-04-04,Insurance,North America,0.05612429007999521,0.6706912411211879,0.3702044964875425,1305.6098419982002,-1.9894461992003454
2025-04-03,Insurance,North America,0.08194385827974698,0.7410883013162995,0.39196974776491744,1205.410163172538,2.351396026275392
2025-04-02,Insurance,North America,0.08246183434684114,0.6665358831486695,0.3821858293852153,1377.6787804183016,-2.522638282935991
